id,name,lat,lon,typ,status,qualitaet,preis,quelle_import,dupe_flag,geaendert_am,gmaps_url,place_id,kueche,tags,quelle,geprueft_am
r0628,Anima,52.5054983,13.4385301,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJSxR6JkZOqEcRZYEoLy06nG8,,drinks,,
r0629,Anna & Paul,52.5255825,13.3912553,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJR7NEX-hRqEcRBAYfTFhtHzY,,"lunch, dinner",,
r0630,annelies,52.4986399,13.4350213,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJlQlfhExOqEcRgnb8RSRKsJc,,"fruehstueck, brunch",,
r0631,Apló Greek Kitchen & Foods,52.5295559,13.4023004,Imbiss,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJa0DelkhRqEcRSEHJ1c6DPMY,,"lunch, dinner",,
r0635,Austernbank,52.51596,13.39115,Fisch,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJLT1gFNtRqEcRUIdXWAGRLB8,,"lunch, dinner",,
r0637,aviv030,52.4748824,13.4448749,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJY7-uwKxPqEcRif8Ok0N0qbM,,"lunch, dinner",,
r0638,Azzam orientalisches Restaurant Inh.: Ala Azzam,52.4850148,13.4326007,Restaurant,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJoZb9AL1PqEcR42lBeVYEdSs,,"lunch, dinner",,
r0639,Bahadur,52.4879041,13.3193273,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,,indisch,"lunch, dinner",,
r0640,Bal-Köfteci,52.4949732,13.4211173,Imbiss,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJhylUVcpPqEcR-wUmfdOyipE,,"lunch, dinner",,
r0642,Bandol sur mer,52.5291384,13.3954537,Restaurant,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJzxxz9eVRqEcRX2oG338jQnY,,"lunch, dinner",,
r0644,Bar am Steinplatz,52.508164,13.326369,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJN-yFY_1QqEcRZbcsaNBMY00,,drinks,,
r0646,Bar Brass,52.5213484,13.307003,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJc4mJbVJRqEcRDMZpaHGervg,,"lunch, dinner",,
r0647,Bar Centrale,52.49321,13.38448,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJc5QLLy9QqEcR_oXlML-pyT4,,"lunch, dinner",,
r0648,Bar Clara,52.5257108,13.3892885,Cocktail-Bar,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJ88FNxclRqEcR9oSxJvaZSgY,,drinks,,
r0650,Bar Immertreu,52.5363766,13.4249479,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJd_0YkgZOqEcRTng1XZGsSXg,,drinks,,
r0651,Bar Italia,52.4902358,13.3860324,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJoSpoJyVQqEcR3JZTz3LomiM,,"fruehstueck, brunch",,
r0652,Bar Neiro,52.5116867,13.4179463,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJleWw7t5PqEcRo32PkVqimFo,,drinks,,
r0653,Bar Nonno,52.4878533,13.3545943,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJm3Q37BlRqEcRhmqH6lNWSq8,,drinks,,
r0656,Barkett,52.4881304,13.3642567,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ7-faLDlQqEcRryZ-07Tbf7g,,drinks,,
r0657,Barra,52.4743431,13.4269382,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJB_3abhpPqEcR7aSBC7UCktY,,"lunch, dinner",,
r0658,Basalt,52.5506957,13.3606243,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJKZS02SpSqEcRM0MKaTQPhkw,,drinks,,
r0659,BAU - BAR AM UFER,52.4812769,13.4526316,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ3yZfR91PqEcRhCRNkiHfQ8Q,,drinks,,
r0660,Beavis Bar,52.5331249,13.4018761,Cocktail-Bar,besucht,gut,normal,tovisit,,2026-07-29,,ChIJi6kuR-dRqEcR0ZCztaLYE2g,,drinks,,2026-07-29
r0662,Bellboy Bar Berlin,52.5121532,13.3925476,Cocktail-Bar,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJ0b0eHkBRqEcRHMXQiCDjKnE,,drinks,,
r0664,Ben Thanh,52.5070183,13.2977756,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJVT2xJrwjZUERve0rAjxIxiY,vietnamesisch,"lunch, dinner",,
r0665,benjamine,52.5098433,13.2552798,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJtSZ58rVXqEcRlwLDHNC9WYI,,"lunch, dinner",,
r0668,Bertie,52.5338845,13.4096329,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJGbwBWABRqEcR70ozQ45WjVE,,"lunch, dinner",,
r0670,Bieberbau,52.479558,13.333775,Restaurant,besucht,sehr_gut,teuer,tovisit,,2026-07-29,,ChIJpakOFGRQqEcRXFBSJ6zv3uI,,dinner,,2026-07-29
r0672,Biererei Bar & Vintage Cellar,52.5006293,13.4212086,Kneipe,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJq6oeYzROqEcR4WNlSu4Y7A0,,drinks,,
r0674,Big Stuff Smoked BBQ,52.502023,13.4317947,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJBRk3gUlOqEcR9oEBV-dqK5M,,"lunch, dinner",,
r0676,Birra - Italian Craft Beer,52.53862,13.42344,Kneipe,besucht,gut,normal,tovisit,,2026-07-29,,ChIJPwKOLAdOqEcR9uIsTD5yV58,,drinks,,2026-07-29
r0677,BLESS Restaurant,52.5124386,13.3967452,Asia,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJKe1GVI5RqEcRNkufK3YES0E,vietnamesisch,"lunch, dinner",,
r0678,Blumental,52.5057878,13.4213038,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJIc0Qnm5PqEcRrWtlZR8eIyc,,"lunch, dinner",,
r0679,Bob & Thoms,52.4970318,13.342025,Restaurant,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJnZ42Mo5RqEcRavC2G5LxcTI,,"lunch, dinner",,
r0682,Bonvivant Cocktail Bistro,52.4945096,13.3537009,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJzXYmKGtRqEcRVXjyURzEDO8,,drinks,,
r0683,Borriquito,52.5058693,13.315628,Restaurant,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJw6rNw-NQqEcRw6fY0s82wOg,,"lunch, dinner",,
r0684,Bostich,52.4978317,13.3249411,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJ__9bqPBQqEcRYcNPgdIIPE4,,"lunch, dinner",,
r0685,Bottega Seppel,52.504058,13.3156955,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,,,"lunch, dinner",,
r0688,Bragato Vini & Gastronomia,52.5022258,13.3036523,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJaUIIb91QqEcRI-_43DvTih8,,"lunch, dinner",,
r0689,Brammibal's Donuts,52.5129229,13.4532005,Dessert,wunschliste,gut,normal,tovisit,,2026-07-23,,ChIJTdnGS-ZPqEcRXTdH2riKnyA,,"fruehstueck, kaffee",,
r0690,Brandi Espresso Bar,52.4931708,13.4148832,Café,besucht,sehr_gut,normal,tovisit,,2026-07-29,,ChIJK93QHcxPqEcRNlC1H2ha2Vs,,"kaffee, fruehstueck",,2026-07-29
r0691,Brasserie Colette,52.5011194,13.3395213,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJv944hlZQqEcRBiYeuz0Xv5U,,"lunch, dinner",,
r0692,Brasserie Dandelion,52.5050156,13.4482967,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJd__akHVPqEcRD7E7MLKG03o,,"lunch, dinner",,
r0695,Brigantino,52.468289,13.3322358,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJARqHlXlQqEcRAKPurdjvxT8,,"lunch, dinner",,
r0698,Bruno,52.4585495,13.3781395,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,,,"lunch, dinner",,
r0700,BURRO UNCHAINED,52.4749885,13.4239201,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJH9VH-KhPqEcRPjfEoJRRXss,,"lunch, dinner",,
r0701,Buya Ramen Factory,52.4971335,13.4233648,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ28jVYO1PqEcRYtAvlf-ig5c,japanisch,"lunch, dinner",,
r0702,Bäckerei Siebert,52.5529613,13.4082873,Bäcker,wunschliste,sehr_gut,normal,tovisit,,2026-07-28,,ChIJ82oRiaMhZUERUhilrZLbTT4,,"fruehstueck, brunch",,
r0704,Cafe Fuchs Curtis,52.4413583,13.2928017,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJt8F2DxNbqEcRPI4zU9j-wvc,,"fruehstueck, brunch",,
r0708,Caffemania,52.4900812,13.3566281,Café,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJs4Dlj4RRqEcR7OZ2IqLDbo8,,"fruehstueck, kaffee",,
r0711,Café Botanico,52.477215,13.441145,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,,,"lunch, dinner",,
r0713,café Odor,52.4995084,13.3651097,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJHQ3Q0NtRqEcRpE8Btz_eM9g,,"lunch, dinner",,
r0714,Café Pilz,52.478628,13.4237258,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJYwhx7T1PqEcR0wfX-4tDsQg,,"lunch, dinner",,
r0723,Chapter One Coffee,52.4897848,13.3956902,Café,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJZav11dlPqEcRjMLT3Jov_wA,,"fruehstueck, kaffee",,
r0725,CHIARO,52.5156695,13.3938802,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJHenmxB5RqEcRUWtWbI4gJrE,,"lunch, dinner",,
r0728,chidoba MEXICAN GRILL,52.4296367,13.4554662,Imbiss,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJrz6ttsRFqEcRBehsey7DWTw,,"lunch, dinner",,
r0730,Chipi Chipi Bombón,52.5133333,13.4525,Eis,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ22j2Al1OqEcRAL7T5FxDDVE,,kaffee,,
r0733,Cicala Caffetteria Italiana,52.4953274,13.4203535,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJXy5GBstPqEcR5y75dw8KwC0,,"fruehstueck, brunch",,
r0734,Cicchetti da Rosa (Salumeria Rosa),52.4970493,13.3223216,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJTZz1jPBQqEcRgx22OhyJfeI,,"lunch, dinner",,
r0735,City Chicken,52.484939,13.434056,Imbiss,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJD0BNpLpPqEcRHki2Bj2doE4,,"lunch, dinner",,
r0736,Clandestine,52.453178,13.320139,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJJ5ylOo9aqEcRXdtyBmTyK_M,,drinks,,
r0737,Cocolo,52.4938239,13.4180272,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJCUmw4MpPqEcRjuEofFrRt0M,japanisch,"lunch, dinner",,
r0738,Companion Tea and Coffee,52.4834042,13.4412245,Café,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJYZXOsnNPqEcR0-GFe3p9xKE,,"fruehstueck, kaffee",,
r0739,Con Tho,52.4876707,13.4205787,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJPZ4MGshPqEcRbcIWzqUghvg,vietnamesisch,"lunch, dinner",,
r0740,Cookies Cream,52.5161265,13.3881747,Restaurant,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJV4_rtsRRqEcRIKoaNDZ0VnQ,,"lunch, dinner",,
r0744,Crazy Kims,52.502095,13.4302766,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJYfKzD95PqEcRU1BsGm_ei-c,koreanisch,"lunch, dinner",,
r0746,Dal Tokki,52.5538371,13.3823353,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJwR4b8DJTqEcR74yy5TXF7d0,koreanisch,"lunch, dinner",,
r0747,Dan Thai Food,52.5475462,13.3689603,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJSwGH2SlSqEcR0_gcvvXI3yc,thai,"lunch, dinner",,
r0749,Das Café in der Gartenakademie,52.4561576,13.2997598,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJG8YnI2VaqEcRh8hIamw5Mig,,"fruehstueck, brunch",,
r0751,Delabuu Ice Cream,52.5106641,13.4569717,Eis,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJNTjK_fhRqEcRQ19zAl0P8_o,,kaffee,,
r0753,Desi Diner,52.4790404,13.4520614,Restaurant,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJSzxaMwBPqEcRqHYzT-pafdo,,"lunch, dinner",,
r0754,Die Backpfeife,52.5115369,13.4262273,Café,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJTRnpbzlOqEcR2Na9eIArkxo,,"fruehstueck, kaffee",,
r0755,Die Eismacher - Berlin,52.4912408,13.4111081,Eis,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ85RmUNBPqEcR69cgtbbnsi4,,kaffee,,
r0757,dilekerei,52.5541011,13.3914502,Café,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJgReboiJSqEcRJU3OQKav9jU,,"fruehstueck, kaffee",,
r0759,Dolce far niente Berlin,52.5035485,13.3195606,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJEUU1YQBRqEcRbGPySFdv2Sc,,"fruehstueck, brunch",,
r0760,Domberger Brot-Werk Moabit,52.5238982,13.3383117,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-08-04,,ChIJW-_SBgxRqEcRF4s8Q4n3KBM,,"fruehstueck, brunch",,
r0761,Domberger Brot-Werk Tegel,52.5890736,13.2934984,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-08-04,,ChIJ7RE8GHRVqEcRSaShq6wecEI,,"fruehstueck, brunch",,
r0762,Domu Nosta,52.5360576,13.4161231,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJPThB-RlPqEcRRJoQ0kRd4bI,,"lunch, dinner",,
r0763,Donau115,52.4835194,13.4335,Club/Livemusik,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJGWzfxLpPqEcRiLPtr-UDa58,,"drinks, music",,
r0764,Dotori - Korean Anju Bar,52.5532884,13.4336227,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJfU4N-tlNqEcRpWxQOetqaSQ,,"lunch, dinner",,
r0765,dots,52.4865193,13.4347244,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJc5mjFrBPqEcRg67Qtr0c6vY,,"fruehstueck, brunch",,
r0766,DoubleEye,52.4879893,13.354066,Café,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ5Y6iakFQqEcRYAQYU3VR4ls,,"fruehstueck, kaffee",,
r0770,Dr. Maury,52.5457073,13.4135306,Weinbar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJy4lxoyxTqEcReBJ1i7VFXU4,,drinks,,
r0771,Duc Anh Vietnamese Street Food,52.5334713,13.428672,Asia,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJQ40VYA9OqEcRPrPqRdnaD0k,vietnamesisch,"lunch, dinner",,
r0774,DUKKI,52.5429257,13.3630399,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJXafjhQhRqEcRPzx9aOkvkvQ,koreanisch,"lunch, dinner",,
r0775,Duo - Sicilian Ice Cream,52.5006767,13.4388173,Eis,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJt4VZ0U1OqEcRkg1EbzcZyvU,,kaffee,,
r0777,EISDERIX,52.4733489,13.448727,Eis,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ1SHI0ApPqEcR-oX8efeZWWs,,kaffee,,
r0778,Eiskimo Berlin,52.4425581,13.2949434,Eis,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ8wgZYlxaqEcRoFO__oR8UD0,,kaffee,,
r0779,EisPiraten,52.5110725,13.4617643,Eis,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJVWKFE19OqEcRD7A0AH0l2Nc,,kaffee,,
r0780,Eisteufelchen,52.5201644,13.3463344,Eis,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJBZ3OZwBRqEcR23OyFhKXxgM,,kaffee,,
r0782,Ember − Open Fire Cooking,52.4980606,13.4275818,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJPeHjPIJPqEcRVm0EZIzuS1A,,"lunch, dinner",,
r0783,Engelbecken,52.5085445,13.2938677,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ2U1SwtlQqEcRxSAPNbmVI_8,,"lunch, dinner",,
r0784,Enoteca L'Angolino,52.508256,13.323051,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJZyj5q-JQqEcReGWfwymu2mM,,"lunch, dinner",,
r0785,Epavlis Restaurant Berlin,52.5161136,13.2549063,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJCSR5miBXqEcRh9v1kM28W30,,"lunch, dinner",,
r0786,Ergün's Fischbude,52.519756,13.3571186,Fisch,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,,,"lunch, dinner",,
r0787,Ernst Cave,52.544983,13.3684778,Weinbar,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJpwiBfQBRqEcRhd8SZOGrRHs,,drinks,,
r0788,Eschenbräu,52.5437362,13.359141,Kneipe,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJI7LWm4FRqEcR-wAU0-L06lU,,drinks,,
r0790,Estelle Dining,52.5490746,13.4093956,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJI84XjCNTqEcRkrXdE95gpXc,,"lunch, dinner",,
r0792,FABELEI Cocktailbar,52.4935729,13.352074,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJrd1R-YRRqEcRvEcmbDy-9Q4,,drinks,,
r0793,FACIL,52.5089801,13.3736812,Restaurant,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJA-K5lEpQqEcRHGv7ScsVIXs,,"lunch, dinner",,
r0796,Fasanen 47,52.4961334,13.3267044,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJezdcPvdQqEcR5n9PmZ7noG4,,drinks,,
r0802,Frau Luna,52.496322,13.4211336,Biergarten,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJn1KadRZPqEcRmhZ-zzPQZrU,,"kaffee, dinner, drinks",,
r0803,Frederick's,52.5101083,13.3745013,Cocktail-Bar,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJoaM6SmlRqEcRW2TESRa6D8A,,drinks,,
r0806,Fräulein Kimchi,52.5453425,13.4524694,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-30,,ChIJWRVxUAJOqEcRmWirTYtmixk,,"lunch, dinner",,
r0810,Galander -Charlottenburg-,52.5053419,13.3015259,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJddiZOtxQqEcR6WejFvVrkoY,,drinks,,
r0813,Gastronomie KUMAMI ( keine Telefonnummer ),52.4446,13.57784,Asia,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJb6O2gHFIqEcRs_EziZ3Qo5c,japanisch,"lunch, dinner",,
r0815,Gaststätte Willi Mangler,52.4804266,13.3460916,Kneipe,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJuVROQGlQqEcRJMcnAz-7UVo,,drinks,,
r0817,Gedeih & Verderb,52.5556328,13.3837565,Kneipe,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJYTgFdPZTqEcRzTcfLiw_k_k,,drinks,,
r0820,George R,52.53023,13.34095,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJu19RZnNRqEcRzB9hucWHot8,,drinks,,
r0823,Glory Duck,52.5054972,13.4662499,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJOWhaGvdOqEcRZ8nwz7MwC6U,vietnamesisch,"lunch, dinner",,
r0824,Gobento,52.4948707,13.4332469,Sushi,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ7Uthcv5NqEcRVZMsrx9YRF8,,"lunch, dinner",,
r0826,Goldadelux,52.4977972,13.4135291,Imbiss,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ4fQD_X5PqEcRK3hzuCPCIjg,,"lunch, dinner",,
r0830,GOLVET,52.5054693,13.3674524,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJAQBUZrVRqEcRdYAZYRLFNbA,,"lunch, dinner",,
r0831,Gorilla Bäckerei,52.4778302,13.4265485,Restaurant,wunschliste,sehr_gut,normal,tovisit,filiale,2026-07-20,,ChIJ18V7OtBPqEcRomJ1WYHYMYY,,"fruehstueck, brunch",,
r0832,Gorilla Bäckerei,52.4800408,13.3538805,Restaurant,wunschliste,sehr_gut,normal,tovisit,filiale,2026-07-20,,ChIJvYHk0ZBRqEcRewp8rsboeO4,,"fruehstueck, brunch",,
r0833,GRACE Restaurant & Bar,52.5036817,13.3289798,Cocktail-Bar,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJ5fp1pv5QqEcR9UBN_bs25oQ,,drinks,,
r0835,Hakiki Döner,52.5573316,13.3734274,Imbiss,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJYZCnKC5SqEcRnoobC7SNZ18,,"lunch, dinner",,
r0836,Hallmann und Klee,52.4738363,13.4497396,Restaurant,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJa6BtJAtPqEcRfVVCtKgmXAA,,"lunch, dinner",,
r0837,hansis brot,52.5410899,13.3573543,Bäcker,wunschliste,sehr_gut,normal,tovisit,,2026-07-23,,ChIJN0bbUetRqEcR1IYSCeQDqdw,,"fruehstueck, kaffee",,
r0838,HAPPA Restaurant,52.49961,13.44524,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJGWqqIURPqEcRgGB78E8NIQ0,,"lunch, dinner",,
r0840,Heno Heno,52.5039312,13.3156889,Asia,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJE4TuYN5QqEcRXqTBoKE3ehg,japanisch,"lunch, dinner",,
r0841,Herr Lindemann,52.47371,13.44499,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJd-_qBqBPqEcRhdYalX3ASNI,,drinks,,
r0842,Hildegard Bar,52.503134,13.3365998,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJv8d09FVQqEcR8akbjQYgDx4,,drinks,,
r0843,HIMITSU Speakeasy Bar,52.5075113,13.3736635,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ6bqY6rVRqEcRL0zmbY3evs8,,drinks,,
r0845,Holy Everest,52.5469686,13.4037826,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ0QLa055TqEcR4LSUclQeAZY,,"lunch, dinner",,
r0848,House of Gin - STAY GOLD!,52.504928,13.3386371,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ9Z1ZMNpRqEcRToncDTYRPHk,,drinks,,
r0849,Hugos,52.50709,13.34553,Restaurant,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJF6VjuqxRqEcRiTGE53QfKHE,,"lunch, dinner",,
r0850,Hummus Studio,52.4921955,13.3518088,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJWShO_c9RqEcRG3bVup9RyQ8,,"lunch, dinner",,
r0851,"il Brunello - Italienisches Restaurant Zehlendorf, Steglitz-Zehlendorf",52.43258,13.2192199,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJgewxQXZZqEcRv499C2kZQOY,,"lunch, dinner",,
r0853,Il Porto,52.508962,13.2222028,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-30,,ChIJ5VsaBwZXqEcRKHo-q6kzMgY,,"lunch, dinner",,
r0857,Isla Berlin,52.48032,13.42479,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ_XCNpb5PqEcRYfAKK-5ZtHA,,"fruehstueck, brunch",,
r0859,James Biergarten,52.6668498,13.4942991,Biergarten,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJC8cZEA6zqUcR7GJe-RYFlzo,,"kaffee, dinner, drinks",,
r0860,Jansen Bar - Cocktail Bar,52.4830223,13.3604343,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJQ7YUfhVQqEcRD1VzXhkE3N0,,drinks,,
r0861,JOHANN Bäckerei,52.4925069,13.3554572,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJxY7YBQVRqEcRxosGiecXCRU,,"fruehstueck, brunch",,
r0863,Joynes Kitchen,52.50339,13.30617,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ_RHCeudQqEcRVT9Mc8ULPWc,,"lunch, dinner",,
r0864,Justa Bakery,52.4803714,13.4423124,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJuWo0wuRPqEcRpBJEqSVeJ4E,,"fruehstueck, brunch",,
r0868,Kanal61,52.4967939,13.4124405,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJuT3pJp5PqEcRO1ty_GjSr0o,,"lunch, dinner",,
r0870,KAP FRIDA,52.4958968,13.4679455,Café,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJQeLPlSlPqEcRtez8Znw3Q_E,,"fruehstueck, kaffee",,
